,Validity,,,,,,,,,,,,,,,,,,,,,,,,,,,Validity+Soundness,,,,,,,,,,,,,,,,,,,,,,,,,,,Validity+Soundness+Coherency,,,,,,,,,,,,,,,,,,,,,,,,,,,Validity+Soundness+Coherency+Actionability
,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,36.0,14.0,0.0,0.0,40.0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female, United-States,0.3654010275841951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7535537918871252,0.4833333333333334,0.2604771353318343,0.0,0.8654010275841951,36.0,14.0,0.0,0.0,40.0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female, United-States,0.3654010275841951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6067107583774252,0.5620155038759691,0.23544998152336788,0.0,0.8654010275841951,36.0,14.0,0.0,0.0,40.0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female, United-States,0.3654010275841951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5764814814814816,0.7318518518518519,0.15349598154879354,0.0,0.8654010275841951,36.0,14.0,0.0,0.0,40.0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female, United-States,0.3654010275841951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.421058201058201,0.5218518518518519,0.14608228964856093,0.0,0.8654010275841951
cf_0,_,_,14084.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,0.0,0.010833954493391088,1.0,1.0,1.0,0.7535537918871252,0.4833333333333334,0.2604771353318343,1.0,0.9652422856979912,_,_,7162.0,_,_, Private,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08243236278516632,2.0,1.0,1.0,0.6067107583774252,0.5620155038759691,0.23544998152336788,1.0,0.8932338455849581,_,_,7145.0,_,_, Private,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08241928573131885,2.0,1.0,1.0,0.5764814814814816,0.7318518518518519,0.15349598154879354,1.0,0.8932338455849581,_,_,14084.0,_,50.0, Private,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.09560632498004727,3.0,1.0,1.0,0.421058201058201,0.5218518518518519,0.14608228964856093,1.0,0.9703047495343756

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,18.0,7.0,0.0,0.0,5.0, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female, United-States,0.4930777921987764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5509547859547859,0.8089947089947089,0.358203472132998,0.0,0.9930777921987765,18.0,7.0,0.0,0.0,5.0, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female, United-States,0.4930777921987764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17226631393298064,0.5362962962962963,0.2065816355814027,0.0,0.9930777921987765,18.0,7.0,0.0,0.0,5.0, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female, United-States,0.4930777921987764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17539682539682533,0.5919047619047618,0.19740130424058827,0.0,0.9930777921987765,18.0,7.0,0.0,0.0,5.0, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female, United-States,0.4930777921987764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19325396825396834,0.5613756613756614,0.1810115651111231,0.0,0.9930777921987765
cf_0,29.0,_,82503.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,1.0,0.07505562937610408,2.0,1.0,1.0,0.5509547859547859,0.8089947089947089,0.358203472132998,1.0,0.8890355051111802,48.0,13.0,_,_,40.0,_, Bachelors, Married-civ-spouse,_, Wife,_,_,_,0.0,0.0,0.0,1.0,1.0,0.3206232124040343,6.0,1.0,1.0,0.17226631393298064,0.5362962962962963,0.2065816355814027,1.0,0.6500441148564162,44.0,13.0,10520.0,_,40.0,_, Bachelors,_, Prof-specialty,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.24757756097807854,6.0,1.0,1.0,0.17539682539682533,0.5919047619047618,0.19740130424058827,1.0,0.9643062225212659,29.0,12.0,8614.0,_,40.0,_, Assoc-acdm,_, Prof-specialty, Not-in-family,_,_,_,0.0,0.0,0.0,1.0,1.0,0.30210015256858874,7.0,1.0,1.0,0.19325396825396834,0.5613756613756614,0.1810115651111231,1.0,0.9651108126344305

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,54.0,9.0,0.0,0.0,60.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States,0.31015573359606247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6644973544973545,0.7761904761904762,0.20625453956588255,0.0,0.8101557335960625,54.0,9.0,0.0,0.0,60.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States,0.31015573359606247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23851851851851835,0.5803703703703704,0.0748994124549299,0.0,0.8101557335960625,54.0,9.0,0.0,0.0,60.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States,0.31015573359606247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3196296296296296,0.5018518518518519,0.06841999798678015,0.0,0.8101557335960625,54.0,9.0,0.0,0.0,60.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States,0.31015573359606247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40507936507936526,0.6037037037037037,0.1281003912814291,0.0,0.8101557335960625
cf_0,_,_,5297.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.004074656131176696,1.0,1.0,1.0,0.6644973544973545,0.7761904761904762,0.20625453956588255,1.0,0.6840167279185669,55.0,_,_,_,_, Self-emp-inc,_,_, Exec-managerial,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.15489989462592202,3.0,1.0,1.0,0.23851851851851835,0.5803703703703704,0.0748994124549299,1.0,0.6002673690073347,_,_,_,_,_, Self-emp-inc,_,_, Exec-managerial,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.15384615384615385,2.0,1.0,1.0,0.3196296296296296,0.5018518518518519,0.06841999798678015,1.0,0.6002673690073347,55.0,_,7688.0,_,_, Private,_,_, Transport-moving,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.1608137999188211,4.0,1.0,1.0,0.40507936507936526,0.6037037037037037,0.1281003912814291,1.0,0.9617019409999429

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,50.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.2557478148685838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6914814814814814,0.8611111111111112,0.18338742633225105,1.0,0.7557478148685838,50.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.2557478148685838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2666666666666667,0.6296296296296298,0.11142489169886431,1.0,0.7557478148685838,50.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.2557478148685838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36296296296296304,0.8,0.16833995605032787,1.0,0.7557478148685838,50.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.2557478148685838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5468253968253969,0.7178030303030303,0.22601375800261994,1.0,0.7557478148685838
cf_0,_,_,3412.0,_,31.0,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,0.0,0.009689005838253044,2.0,1.0,1.0,0.6914814814814814,0.8611111111111112,0.18338742633225105,0.0,0.5240345924192243,28.0,_,_,_,_, Private,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.1001053740779768,2.0,1.0,1.0,0.2666666666666667,0.6296296296296298,0.11142489169886431,0.0,0.5653681090507765,28.0,_,_,_,_, Private,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.1001053740779768,2.0,1.0,1.0,0.36296296296296304,0.8,0.16833995605032787,0.0,0.5653681090507765,_,_,_,_,35.0, Self-emp-not-inc,_,_, Farming-fishing,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.1577708006279435,3.0,1.0,1.0,0.5468253968253969,0.7178030303030303,0.22601375800261994,0.0,0.6466706406527838

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,38.0,14.0,0.0,0.0,48.0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.3269510223796047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4118518518518519,0.7666666666666666,0.165299152090465,1.0,0.8269510223796047,38.0,14.0,0.0,0.0,48.0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.3269510223796047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23333333333333328,0.6944444444444444,0.11883957891785676,1.0,0.8269510223796047,38.0,14.0,0.0,0.0,48.0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.3269510223796047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36629629629629623,0.7575757575757576,0.11741827933608757,1.0,0.8269510223796047,38.0,14.0,0.0,0.0,48.0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.3269510223796047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5662962962962965,0.6571969696969697,0.12561877199311483,1.0,0.8269510223796047
cf_0,31.0,11.0,_,_,_,_,_,_,_,_,_,_,_,0.0,1.0,0.0,0.0,0.0,0.022760800842992625,2.0,1.0,1.0,0.4118518518518519,0.7666666666666666,0.165299152090465,0.0,0.5655344326709641,28.0,_,_,_,40.0,_,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.016816842648545192,2.0,1.0,1.0,0.23333333333333328,0.6944444444444444,0.11883957891785676,0.0,0.5398393190512123,25.0,_,_,_,_,_,_,_, Prof-specialty,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.09062170706006323,2.0,1.0,1.0,0.36629629629629623,0.7575757575757576,0.11741827933608757,0.0,0.6311275564373001,_,_,99.0,_,34.0,_,_,_, Prof-specialty,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08798824251978783,3.0,1.0,1.0,0.5662962962962965,0.6571969696969697,0.12561877199311483,0.0,0.5180139230466503

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,40.0,13.0,0.0,0.0,50.0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.27654988605726205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6797001763668431,0.6468253968253967,0.1932571213343508,0.0,0.776549886057262,40.0,13.0,0.0,0.0,50.0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.27654988605726205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4522751322751323,0.41860465116279066,0.09967547649355192,0.0,0.776549886057262,40.0,13.0,0.0,0.0,50.0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.27654988605726205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5370370370370371,0.1314298557134371,0.0,0.776549886057262,40.0,13.0,0.0,0.0,50.0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.27654988605726205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39502645502645506,0.3352272727272728,0.07907761694717177,0.0,0.776549886057262
cf_0,_,_,8614.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.006626220108354929,1.0,1.0,1.0,0.6797001763668431,0.6468253968253967,0.1932571213343508,1.0,0.9733161200549605,_,_,7085.0,_,45.0,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.009374701282334644,2.0,1.0,1.0,0.4522751322751323,0.41860465116279066,0.09967547649355192,1.0,0.9312701578551987,39.0,_,10520.0,_,40.0, Private,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.09391849988261822,4.0,1.0,1.0,0.4,0.5370370370370371,0.1314298557134371,1.0,0.974131304774849,_,_,_,_,_,_,_, Married-civ-spouse,_, Husband,_,_,_,0.0,0.0,0.0,1.0,1.0,0.15384615384615385,2.0,1.0,1.0,0.39502645502645506,0.3352272727272728,0.07907761694717177,1.0,0.7093839005953562

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,35.0,13.0,0.0,0.0,50.0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.2898017656646742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6996296296296296,0.5166666666666666,0.11592263928201886,0.0,0.7898017656646742,35.0,13.0,0.0,0.0,50.0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.2898017656646742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6988888888888889,0.8172043010752688,0.12012417951370805,0.0,0.7898017656646742,35.0,13.0,0.0,0.0,50.0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.2898017656646742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7312698412698413,0.8177083333333334,0.12964085244865545,0.0,0.7898017656646742,35.0,13.0,0.0,0.0,50.0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,0.2898017656646742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6907407407407408,0.7055555555555556,0.11657451040196924,0.0,0.7898017656646742
cf_0,_,_,9955.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.007657768885381162,1.0,1.0,1.0,0.6996296296296296,0.5166666666666666,0.11592263928201886,1.0,0.9746453012477297,_,_,8103.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.006233139254469467,1.0,1.0,1.0,0.6988888888888889,0.8172043010752688,0.12012417951370805,1.0,0.9453580662083485,_,_,7437.0,_,49.0,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.006505755795391547,2.0,1.0,1.0,0.7312698412698413,0.8177083333333334,0.12964085244865545,1.0,0.9384144047423812,_,_,4820.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.003707729384986157,1.0,1.0,1.0,0.6907407407407408,0.7055555555555556,0.11657451040196924,1.0,0.5866589365648748

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,34.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States,0.288632617412769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6514814814814816,0.7071428571428572,0.13949124995074239,0.0,0.788632617412769,34.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States,0.288632617412769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3555555555555555,0.7962962962962963,0.06927740232148817,0.0,0.788632617412769,34.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States,0.288632617412769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24444444444444458,0.6851851851851851,0.04204659258647763,0.0,0.788632617412769,34.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States,0.288632617412769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3851851851851852,0.8388888888888889,0.07003015508507998,0.0,0.788632617412769
cf_0,_,_,9510.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,0.0,0.007315457769962315,1.0,1.0,1.0,0.6514814814814816,0.7071428571428572,0.13949124995074239,1.0,0.945050922316923,_,_,5178.0,_,_,_,_,_, Prof-specialty,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08090619367732138,2.0,1.0,1.0,0.3555555555555555,0.7962962962962963,0.06927740232148817,1.0,0.8674833507993231,38.0,_,_,_,_,_,_,_, Exec-managerial,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08113804004214963,2.0,1.0,1.0,0.24444444444444458,0.6851851851851851,0.04204659258647763,1.0,0.5298692518307507,_,_,5161.0,_,_,_,_,_, Machine-op-inspct,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08089311662347393,2.0,1.0,1.0,0.3851851851851852,0.8388888888888889,0.07003015508507998,1.0,0.8543330755735485

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,44.0,9.0,0.0,0.0,60.0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States,0.11100641773569553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5173544973544972,0.6777777777777778,0.12165565197081188,0.0,0.6110064177356955,44.0,9.0,0.0,0.0,60.0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States,0.11100641773569553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7285185185185186,0.55,0.11716738857101336,0.0,0.6110064177356955,44.0,9.0,0.0,0.0,60.0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States,0.11100641773569553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49962962962962965,0.6904761904761905,0.0838511028207563,0.0,0.6110064177356955,44.0,9.0,0.0,0.0,60.0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States,0.11100641773569553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7292592592592593,0.7135416666666667,0.08612654826719589,0.0,0.6110064177356955
cf_0,45.0,10.0,_,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,0.0,0.006181945907973305,2.0,1.0,1.0,0.5173544973544972,0.6777777777777778,0.12165565197081188,1.0,0.5306616489921082,45.0,_,4695.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.004665315357052411,2.0,1.0,1.0,0.7285185185185186,0.55,0.11716738857101336,1.0,0.5237103333982781,35.0,_,7298.0,_,_,_,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.015097569310782674,2.0,1.0,1.0,0.49962962962962965,0.6904761904761905,0.0838511028207563,1.0,0.9675446189031568,_,_,6972.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.005363130554382466,1.0,1.0,1.0,0.7292592592592593,0.7135416666666667,0.08612654826719589,1.0,0.8418723584686618

